Motion Sum,Fused Angle X,Fused Angle Y,Gyro Angle Z,Amplitude,Label
0.0,0.09105938,0.0038641915,0.23952372,0.05247976,0
0.0,0.09110825,0.0039032865,0.23962146,0.05247976,0
0.0,0.09116017,0.0039448254,0.2397253,0.05247976,0
0.0,0.091212094,0.003986364,0.23982915,0.05247976,0
0.0,0.09126096,0.0040254593,0.23992689,0.05247976,0
0.0,0.09126096,0.004066998,0.24003074,0.05247976,0
0.0,0.09126096,0.004108537,0.24013458,0.05247976,0
0.0,0.09126096,0.004147632,0.24023232,0.05247976,0
0.0,0.09126096,0.004189171,0.24033616,0.05247976,0
0.0,0.09126096,0.0042307097,0.24044001,0.05247976,0
0.0,0.09126096,0.0042722486,0.24054386,0.05247976,0
0.0,0.09126096,0.0042722486,0.2406416,0.05247976,0
0.0,0.09126096,0.0042722486,0.24074544,0.05247976,0
0.0,0.09126096,0.0042722486,0.24084318,0.05247976,0
0.0,0.09126096,0.0042722486,0.24094702,0.05247976,0
0.0,0.09126096,0.0042722486,0.24105087,0.05247976,0
0.0,0.09126096,0.0042722486,0.24115472,0.05247976,0
0.0,0.09126096,0.004291796,0.24109608,0.05247976,0
0.0,0.09126096,0.0043125656,0.24103378,0.05247976,0
0.0,0.09126096,0.004333335,0.24097148,0.05247976,0
0.0,0.09126096,0.0043528825,0.24091284,0.05247976,0
0.0,0.09126096,0.004373652,0.24085054,0.05247976,0
0.0,0.09126096,0.0043931995,0.2407919,0.05247976,0
0.0,0.09126096,0.004413969,0.2407296,0.05247976,0
0.0,0.09127135,0.0043931995,0.24081267,0.05247976,0
0.0,0.091281734,0.00437243,0.24089575,0.05247976,0
0.0,0.09129151,0.0043528825,0.24097393,0.05247976,0
0.0,0.091301285,0.004333335,0.24105212,0.05247976,0
0.0,0.09131167,0.0043125656,0.2411352,0.05247976,0
0.0,0.09132206,0.004291796,0.24121827,0.05247976,0
0.0,0.09137398,0.0043644886,0.2411975,0.05247976,0
0.0,0.09142285,0.0044329055,0.24117795,0.05247976,0
0.0,0.09147477,0.004505598,0.24115717,0.05247976,0
0.0,0.091526695,0.0045782905,0.2411364,0.05247976,0
0.0,0.09157862,0.004650983,0.24111563,0.05247976,0
0.0,0.09163054,0.0047236755,0.24109486,0.05247976,0
0.0,0.09163054,0.0047236755,0.24121214,0.05247976,0
0.0,0.09163054,0.0047236755,0.2413441,0.05247976,0
0.0,0.09163054,0.0047236755,0.24145405,0.05247976,0
0.0,0.09163054,0.0047236755,0.24157867,0.05247976,0
0.0,0.09163054,0.0047236755,0.24171062,0.05247976,0
0.0,0.09163054,0.0047236755,0.2418279,0.05247976,0
0.0,0.091620766,0.004743223,0.24188654,0.05247976,0
0.0,0.09161038,0.0047639925,0.24194884,0.05247976,0
0.0,0.091600604,0.00478354,0.24200748,0.05247976,0
0.0,0.09159022,0.0048043095,0.24206978,0.05247976,0
0.0,0.09158044,0.004823857,0.24212842,0.05247976,0
0.0,0.09157006,0.0048446264,0.24219072,0.05247976,0
0.0,0.09157006,0.004865396,0.24225302,0.05247976,0
0.0,0.09157006,0.0048861653,0.24231532,0.05247976,0
0.0,0.09157006,0.004905713,0.24237396,0.05247976,0
0.0,0.09157006,0.004926482,0.24243626,0.05247976,0
0.0,0.09157006,0.0049460297,0.2424949,0.05247976,0
0.0,0.09157006,0.004966799,0.2425572,0.05247976,0
0.0,0.09162198,0.004966799,0.24264027,0.05247976,0
0.0,0.09167085,0.004966799,0.24271846,0.05247976,0
0.0,0.09172277,0.004966799,0.24280153,0.05247976,0
0.0,0.091774695,0.004966799,0.2428846,0.05247976,0
0.0,0.09182356,0.004966799,0.24296279,0.05247976,0
0.0,0.091875486,0.004966799,0.24304587,0.05247976,0
0.0,0.09192741,0.004966799,0.24312894,0.05247976,0
0.0,0.09198605,0.004966799,0.24326578,0.05247976,0
0.0,0.09204836,0.004966799,0.24341117,0.05247976,0
0.0,0.092107005,0.004966799,0.243548,0.05247976,0
0.0,0.092169315,0.004966799,0.2436934,0.05247976,0
0.0,0.092231624,0.004966799,0.24383879,0.05247976,0
0.0,0.09229393,0.004966799,0.24398418,0.05247976,0
0.0,0.092325084,0.004997953,0.24419187,0.05247976,0
0.0,0.092356235,0.0050291065,0.24439956,0.05247976,0
0.0,0.092387386,0.00506026,0.24460725,0.05247976,0
0.0,0.0924167,0.005089582,0.24480273,0.05247976,0
0.0,0.092447855,0.0051207356,0.24501042,0.05247976,0
0.0,0.09247717,0.0051500574,0.2452059,0.05247976,0
0.0,0.09250832,0.0051500574,0.2452682,0.05247976,0
0.0,0.092539474,0.0051500574,0.2453305,0.05247976,0
0.0,0.09256879,0.0051500574,0.24538913,0.05247976,0
0.0,0.09259994,0.0051500574,0.24545144,0.05247976,0
0.0,0.092631094,0.0051500574,0.24551374,0.05247976,0
0.0,0.092662245,0.0051500574,0.24557604,0.05247976,0
0.0,0.09270134,0.0051891524,0.24573243,0.05247976,0
0.0,0.092742875,0.0052306913,0.24589857,0.05247976,0
0.0,0.09278441,0.00527223,0.24606472,0.05247976,0
0.0,0.092823505,0.005311325,0.24622111,0.05247976,0
0.0,0.09286504,0.005352864,0.24638726,0.05247976,0
0.0,0.092904136,0.005391959,0.24654365,0.05247976,0
0.0,0.09293529,0.005423113,0.24668904,0.05247976,0
0.0,0.09296644,0.0054542664,0.24683443,0.05247976,0
0.0,0.093001254,0.005489086,0.24699692,0.05247976,0
0.0,0.09303057,0.0055184076,0.24713376,0.05247976,0
0.0,0.09306172,0.005549561,0.24727915,0.05247976,0
0.0,0.09309104,0.005578883,0.24741599,0.05247976,0
0.0,0.09313991,0.0055984305,0.24741599,0.05247976,0
0.0,0.09318878,0.005617978,0.24741599,0.05247976,0
0.0,0.0932407,0.0056387475,0.24741599,0.05247976,0
0.0,0.09328957,0.005658295,0.24741599,0.05247976,0
0.0,0.09333844,0.0056778425,0.24741599,0.05247976,0
0.0,0.09339036,0.005698612,0.24741599,0.05247976,0
0.0,0.09344228,0.0057193814,0.24741599,0.05247976,0
0.0,0.0934716,0.005738929,0.24751373,0.05247976,0
0.0,0.09350275,0.0057596983,0.24761757,0.05247976,0
0.0,0.0935339,0.0057804678,0.24772142,0.05247976,0
0.0,0.093565054,0.005801237,0.24782526,0.05247976,0
0.0,0.093596205,0.0058220066,0.24792911,0.05247976,0
0.0,0.09362552,0.005841554,0.24802685,0.05247976,0
0.0,0.09363591,0.005841554,0.248193,0.05247976,0
0.0,0.093645684,0.005841554,0.24834938,0.05247976,0
0.0,0.09365607,0.005841554,0.24851553,0.05247976,0
0.0,0.093665846,0.005841554,0.24867192,0.05247976,0
0.0,0.09367623,0.005841554,0.24883807,0.05247976,0
0.0,0.09368662,0.005841554,0.24900422,0.05247976,0
0.0,0.09374893,0.0058623236,0.24910806,0.05247976,0
0.0,0.09380757,0.005881871,0.2492058,0.05247976,0
0.0,0.09386988,0.0059026405,0.24930964,0.05247976,0
0.0,0.09393219,0.00592341,0.24941349,0.05247976,0
0.0,0.09399083,0.0059429575,0.24951123,0.05247976,0
0.0,0.09405314,0.005963727,0.24961507,0.05247976,0
0.0,0.09410201,0.0059441794,0.2498301,0.05247976,0
0.0,0.09415393,0.00592341,0.25005856,0.05247976,0
0.0,0.0942028,0.0059038624,0.2502736,0.05247976,0
0.0,0.094254725,0.005883093,0.25050205,0.05247976,0
0.0,0.09430665,0.0058623236,0.2507305,0.05247976,0
0.0,0.094355516,0.005842776,0.25094554,0.05247976,0
0.0,0.09438667,0.005832392,0.25102863,0.05247976,0
0.0,0.09441782,0.0058220075,0.25111172,0.05247976,0
0.0,0.094447136,0.0058122333,0.25118992,0.05247976,0
0.0,0.09447829,0.005801849,0.251273,0.05247976,0
0.0,0.09450944,0.005791465,0.2513561,0.05247976,0
0.0,0.09454059,0.0057810806,0.25143918,0.05247976,0
0.0,0.09458946,0.0058104023,0.25153694,0.05247976,0
0.0,0.09464138,0.005841556,0.2516408,0.05247976,0
0.0,0.0946933,0.0058727097,0.25174466,0.05247976,0
0.0,0.094745226,0.0059038633,0.25184852,0.05247976,0
0.0,0.094794095,0.005933185,0.25194627,0.05247976,0
0.0,0.09484602,0.005964339,0.25205013,0.05247976,0
0.0,0.09489794,0.0059954925,0.252154,0.05247976,0
0.0,0.09490894,0.0059954925,0.25232992,0.05247976,0
0.0,0.09491871,0.0059954925,0.2524863,0.05247976,0
0.0,0.0949291,0.0059954925,0.25265244,0.05247976,0
0.0,0.094938874,0.0059954925,0.2528088,0.05247976,0
0.0,0.09494865,0.0059954925,0.25296518,0.05247976,0
0.0,0.094958425,0.0059954925,0.25312155,0.05247976,0
0.0,0.094958425,0.0060345875,0.25333658,0.05247976,0
0.0,0.094958425,0.0060761264,0.25356504,0.05247976,0
0.0,0.094958425,0.006117665,0.2537935,0.05247976,0
0.0,0.094958425,0.006159204,0.25402197,0.05247976,0
0.0,0.094958425,0.006198299,0.254237,0.05247976,0
0.0,0.094958425,0.006239838,0.25446546,0.05247976,0
0.0,0.094989575,0.0062606074,0.25454855,0.05247976,0
0.0,0.09501889,0.006280155,0.25462675,0.05247976,0
0.0,0.095050044,0.0063009243,0.25470984,0.05247976,0
0.0,0.09507936,0.006320472,0.25478804,0.05247976,0
0.0,0.09511051,0.0063412413,0.25487113,0.05247976,0
0.0,0.095141664,0.0063620107,0.25495422,0.05247976,0
0.0,0.09519359,0.0063620107,0.25499576,0.05247976,0
0.0,0.095242456,0.0063620107,0.25503486,0.05247976,0
0.0,0.09529438,0.0063620107,0.2550764,0.05247976,0
0.0,0.0953463,0.0063620107,0.25511795,0.05247976,0
0.0,0.09539517,0.0063620107,0.25515705,0.05247976,0
0.0,0.09544709,0.0063620107,0.2551986,0.05247976,0
0.0,0.095478244,0.00638278,0.2551986,0.05247976,0
0.0,0.09550756,0.0064023277,0.2551986,0.05247976,0
0.0,0.09553871,0.006423097,0.2551986,0.05247976,0
0.0,0.095569864,0.0064438665,0.2551986,0.05247976,0
0.0,0.095601015,0.006464636,0.2551986,0.05247976,0
0.0,0.09563033,0.0064841835,0.2551986,0.05247976,0
0.0,0.09563033,0.006504953,0.25524014,0.05247976,0
0.0,0.09563033,0.0065245004,0.25527924,0.05247976,0
0.0,0.09563033,0.00654527,0.2553208,0.05247976,0
0.0,0.09563033,0.0065660393,0.25536233,0.05247976,0
0.0,0.09563033,0.0065868087,0.25540388,0.05247976,0
0.0,0.09563033,0.0066063562,0.25544298,0.05247976,0
0.0,0.09563033,0.0066271257,0.25548452,0.05247976,0
0.0,0.09564011,0.006597804,0.2556018,0.05247976,0
0.0,0.095650494,0.0065666502,0.2557264,0.05247976,0
0.0,0.09566088,0.0065354966,0.255851,0.05247976,0
0.0,0.095670655,0.006506175,0.25596827,0.05247976,0
0.0,0.09568104,0.006475021,0.25609288,0.05247976,0
0.0,0.09569143,0.0064438675,0.25621748,0.05247976,0
0.0,0.09570181,0.0065061757,0.2564044,0.05247976,0
0.0,0.09571159,0.0065648193,0.25658032,0.05247976,0
0.0,0.095721975,0.0066271275,0.25676724,0.05247976,0
0.0,0.09573175,0.006685771,0.25694317,0.05247976,0
0.0,0.095742136,0.0067480793,0.2571301,0.05247976,0
0.0,0.09575252,0.0068103876,0.257317,0.05247976,0
0.0,0.09574275,0.006859257,0.25751248,0.05247976,0
0.0,0.09573236,0.00691118,0.25772017,0.05247976,0
0.0,0.095721975,0.006963103,0.25792786,0.05247976,0
0.0,0.0957122,0.0070119724,0.25812334,0.05247976,0
0.0,0.09570181,0.0070638955,0.25833103,0.05247976,0
0.0,0.09569143,0.0071158186,0.25853872,0.05247976,0
0.0,0.09571342,0.0071158186,0.25853872,0.05247976,0
0.0,0.09573175,0.0071158186,0.25853872,0.05247976,0
0.0,0.09575252,0.0071158186,0.25853872,0.05247976,0
0.0,0.09577207,0.0071158186,0.25853872,0.05247976,0
0.0,0.095792845,0.0071158186,0.25853872,0.05247976,0
0.0,0.095812395,0.0071158186,0.25853872,0.05247976,0
0.0,0.09582278,0.007146973,0.25874642,0.05247976,0
0.0,0.09583317,0.0071781278,0.2589541,0.05247976,0
0.0,0.09584355,0.0072092824,0.2591618,0.05247976,0
0.0,0.09585333,0.007238604,0.25935727,0.05247976,0
0.0,0.095863715,0.0072697587,0.25956497,0.05247976,0
0.0,0.0958741,0.0073009133,0.25977266,0.05247976,0
0.0,0.095883876,0.007330235,0.25996813,0.05247976,0
0.0,0.095863104,0.007319851,0.26000968,0.05247976,0
0.0,0.09584355,0.0073100775,0.26004878,0.05247976,0
0.0,0.09582278,0.0072996933,0.26009032,0.05247976,0
0.0,0.09580201,0.007289309,0.26013187,0.05247976,0
0.0,0.09578124,0.007278925,0.2601734,0.05247976,0
0.0,0.095760465,0.0072685406,0.26021495,0.05247976,0
0.0,0.09581911,0.007239219,0.2601954,0.05247976,0
0.0,0.09588142,0.007208064,0.26017463,0.05247976,0
0.0,0.09594373,0.0071769096,0.26015386,0.05247976,0
0.0,0.09600237,0.007147588,0.2601343,0.05247976,0
0.0,0.09606468,0.007116434,0.26011354,0.05247976,0
0.0,0.09612332,0.0070871124,0.260094,0.05247976,0
0.0,0.09613371,0.0070871124,0.26011476,0.05247976,0
0.0,0.096144095,0.0070871124,0.26013553,0.05247976,0
0.0,0.09615387,0.0070871124,0.26015508,0.05247976,0
0.0,0.09616426,0.0070871124,0.26017585,0.05247976,0
0.0,0.09617464,0.0070871124,0.26019663,0.05247976,0
0.0,0.09618442,0.0070871124,0.26021618,0.05247976,0
0.0,0.0961948,0.0070974967,0.2601954,0.05247976,0
0.0,0.09620519,0.007107881,0.26017463,0.05247976,0
0.0,0.096214965,0.007117655,0.26015508,0.05247976,0
0.0,0.09622535,0.0071280394,0.2601343,0.05247976,0
0.0,0.09623574,0.0071384236,0.26011354,0.05247976,0
0.0,0.09624551,0.007148197,0.260094,0.05247976,0
0.0,0.09630782,0.0071793515,0.26013553,0.05247976,0
0.0,0.09637013,0.007210506,0.26017708,0.05247976,0
0.0,0.09643244,0.0072416607,0.26021862,0.05247976,0
0.0,0.09649108,0.0072709825,0.26025772,0.05247976,0
0.0,0.09655339,0.007302137,0.26029927,0.05247976,0
0.0,0.0966157,0.0073332917,0.2603408,0.05247976,0
0.0,0.0966157,0.00735284,0.26036036,0.05247976,0
0.0,0.0966157,0.0073736086,0.26038113,0.05247976,0
0.0,0.0966157,0.007393157,0.26040068,0.05247976,0
0.0,0.0966157,0.0074139256,0.26042145,0.05247976,0
0.0,0.0966157,0.0074664596,0.260474,0.05247976,0
0.0,0.0966267,0.00748845,0.26051798,0.05247976,0
0.0,0.09664625,0.007527545,0.2605962,0.05247976,0
0.0,0.09666702,0.007569084,0.26067927,0.05247976,0
0.0,0.09668657,0.007608179,0.26075748,0.05247976,0
0.0,0.096707344,0.007649718,0.26084056,0.05247976,0
0.0,0.096728116,0.0076912567,0.26092365,0.05247976,0
0.0,0.09674767,0.0077303518,0.26100186,0.05247976,0
0.0,0.096776985,0.0077499,0.26117778,0.05247976,0
0.0,0.0968063,0.0077694487,0.2613537,0.05247976,0
0.0,0.09683745,0.007790217,0.26154062,0.05247976,0
0.0,0.09686677,0.0078097656,0.26171654,0.05247976,0
0.0,0.09689792,0.007830534,0.26190346,0.05247976,0
0.0,0.09692907,0.007851303,0.26209038,0.05247976,0
0.0,0.096949846,0.007872071,0.26217347,0.05247976,0
0.0,0.09697062,0.00789284,0.26225656,0.05247976,0
0.0,0.09699017,0.007912388,0.26233476,0.05247976,0
0.0,0.09701094,0.007933157,0.26241785,0.05247976,0
0.0,0.09703171,0.007953925,0.26250094,0.05247976,0
0.0,0.09705126,0.0079734735,0.26257914,0.05247976,0
0.0,0.09711357,0.007983858,0.26266223,0.05247976,0
0.0,0.09717588,0.007994242,0.26274532,0.05247976,0
0.0,0.097234525,0.008004015,0.26282352,0.05247976,0
0.0,0.0973005,0.0080150105,0.2629115,0.05247976,0
0.0,0.09737747,0.008027839,0.26301414,0.05247976,0
0.0,0.097436115,0.008037612,0.26309234,0.05247976,0
0.0,0.09747521,0.008047385,0.26322916,0.05247976,0
0.0,0.09751186,0.0080565475,0.26335743,0.05247976,0
0.0,0.09755095,0.008066321,0.26349425,0.05247976,0
0.0,0.09759249,0.008076705,0.26363963,0.05247976,0
0.0,0.09762914,0.008085867,0.2637679,0.05247976,0
0.0,0.09766823,0.008095641,0.26390472,0.05247976,0
0.0,0.09768778,0.008134736,0.26400247,0.05247976,0
0.0,0.09770855,0.008176275,0.26410633,0.05247976,0
0.0,0.097729325,0.008217813,0.2642102,0.05247976,0
0.0,0.097748876,0.0082569085,0.26430795,0.05247976,0
0.0,0.09776965,0.008298447,0.2644118,0.05247976,0
0.0,0.09779042,0.008339986,0.26451567,0.05247976,0
0.0,0.09780997,0.008379081,0.26461342,0.05247976,0
0.0,0.09783074,0.008462159,0.26465496,0.05247976,0
0.0,0.097851515,0.008545237,0.2646965,0.05247976,0
0.0,0.097871065,0.008623427,0.2647356,0.05247976,0
0.0,0.09789184,0.0087065045,0.26477715,0.05247976,0
0.0,0.09791261,0.008789582,0.2648187,0.05247976,0
0.0,0.09793216,0.008867772,0.2648578,0.05247976,0
0.0,0.097910166,0.008889763,0.26494578,0.05247976,0
0.0,0.097890615,0.008909311,0.26502398,0.05247976,0
0.0,0.097871065,0.00892886,0.26510218,0.05247976,0
0.0,0.09785029,0.008949628,0.26518527,0.05247976,0
0.0,0.09782952,0.008970397,0.26526836,0.05247976,0
0.0,0.09780875,0.008991165,0.26535144,0.052420042,0
0.0,0.09785762,0.009020487,0.26550782,0.052420042,0
0.0,0.09790954,0.009051641,0.26567397,0.052420042,0
0.0,0.09795841,0.009080963,0.26583034,0.052420042,0
0.0,0.09801033,0.009112118,0.2659965,0.052420042,0
0.0,0.098062254,0.009143272,0.26616263,0.052420042,0
0.0,0.09811112,0.009172594,0.266319,0.052420042,0
0.0,0.09820458,0.009193363,0.2664436,0.052420042,0
0.0,0.09829804,0.009214131,0.2665682,0.052420042,0
0.0,0.0983915,0.0092349,0.26669282,0.052420042,0
0.0,0.098479465,0.009254448,0.2668101,0.052420042,0
0.0,0.09857842,0.0092764385,0.26694202,0.052420042,0
0.0,0.09867738,0.009298429,0.26707396,0.052420042,0
0.0,0.09866883,0.009298429,0.26719368,0.052420042,0
0.0,0.09865844,0.009298429,0.26733905,0.052420042,0
0.0,0.09864867,0.009298429,0.26747587,0.052420042,0
0.0,0.09863828,0.009298429,0.26762125,0.052420042,0
0.0,0.098627895,0.009298429,0.26776662,0.052420042,0
0.0,0.09861751,0.009298429,0.267912,0.052420042,0
0.0,0.09864683,0.009288656,0.2679511,0.052420042,0
0.0,0.09867798,0.009278271,0.26799265,0.052420042,0
0.0,0.098707296,0.009268498,0.26803175,0.052420042,0
0.0,0.09873845,0.009258114,0.2680733,0.052420042,0
0.0,0.0987696,0.00924773,0.26811484,0.052420042,0
0.0,0.098798916,0.009237956,0.26815394,0.052420042,0
0.0,0.09883007,0.009227572,0.26819548,0.052420042,0
0.0,0.09881968,0.009237956,0.26829934,0.052420042,0
0.0,0.098809294,0.0092483405,0.2684032,0.052420042,0
0.0,0.09879891,0.009258725,0.26850706,0.052420042,0
0.0,0.09878913,0.009268498,0.26860482,0.052420042,0
0.0,0.09877936,0.009278271,0.26870257,0.052420042,0
0.0,0.09876897,0.009288656,0.26880643,0.052420042,0
0.0,0.098789744,0.00931981,0.2689103,0.052420042,0
0.0,0.098809294,0.009349132,0.26900804,0.052420042,0
0.0,0.09883129,0.009382119,0.269118,0.052420042,0
0.0,0.09885328,0.009415107,0.26922798,0.052420042,0
0.0,0.09887161,0.009442596,0.26931962,0.052420042,0
0.0,0.09889238,0.00947375,0.26942348,0.052420042,0
0.0,0.09894125,0.009512845,0.2695994,0.052420042,0
0.0,0.098993175,0.009554384,0.26978633,0.052420042,0
0.0,0.0990451,0.009595923,0.26997325,0.052420042,0
0.0,0.09909702,0.009637462,0.27016017,0.052420042,0
0.0,0.099148944,0.009679001,0.2703471,0.052420042,0
0.0,0.09919781,0.009718096,0.270523,0.052420042,0
0.0,0.09926623,0.009708323,0.27064028,0.052420042,0
0.0,0.09933893,0.009697938,0.2707649,0.052420042,0
0.0,0.099407345,0.009688165,0.27088216,0.052420042,0
0.0,0.09948004,0.009677781,0.27100676,0.052420042,0
0.0,0.09954846,0.0096680075,0.27112404,0.052420042,0
0.0,0.099621154,0.009657623,0.27124864,0.052420042,0
0.0,0.09964193,0.0096680075,0.27137324,0.052420042,0
0.0,0.0996627,0.009678392,0.27149785,0.052420042,0
0.0,0.09968347,0.009688776,0.27162245,0.052420042,0
0.0,0.09970302,0.009698549,0.27173972,0.052420042,0
0.0,0.09972379,0.0097089335,0.27186432,0.052420042,0
0.0,0.099744566,0.009719318,0.27198893,0.052420042,0
0.0,0.099773884,0.009719318,0.2721062,0.052420042,0
0.0,0.099805035,0.009719318,0.2722308,0.052420042,0
0.0,0.099836186,0.009719318,0.2723554,0.052420042,0
0.0,0.09986734,0.009719318,0.27248,0.052420042,0
0.0,0.099896654,0.009719318,0.27259728,0.052420042,0
0.0,0.099927805,0.009719318,0.2727219,0.052420042,0
0.0,0.09995712,0.009719318,0.27283916,0.052420042,0
0.0,0.10002982,0.009677779,0.27296376,0.052420042,0
0.0,0.10009824,0.009638684,0.27308103,0.052420042,0
0.0,0.10017093,0.009597145,0.27320564,0.052420042,0
0.0,0.10024363,0.009555606,0.27333024,0.052420042,0
0.0,0.10031205,0.009516511,0.2734475,0.052420042,0
0.0,0.10038474,0.009474972,0.27357212,0.052420042,0
0.0,0.10041589,0.009464588,0.2737798,0.052420042,0
0.0,0.10044521,0.009454815,0.27397528,0.052420042,0
0.0,0.10047636,0.0094444305,0.27418298,0.052420042,0
0.0,0.10050751,0.009434046,0.27439067,0.052420042,0
0.0,0.10053866,0.009423662,0.27459836,0.052420042,0
0.0,0.100569814,0.009413278,0.27480605,0.052420042,0
0.0,0.10053072,0.0094425995,0.27484515,0.052420042,0
0.0,0.10049163,0.009471921,0.27488425,0.052420042,0
0.0,0.10045009,0.009503076,0.2749258,0.052420042,0
0.0,0.100411,0.009532398,0.2749649,0.052420042,0
0.0,0.10036946,0.009563552,0.27500644,0.052420042,0
0.0,0.100327924,0.009594707,0.275048,0.052420042,0
0.0,0.100347474,0.00960448,0.2751262,0.052420042,0
0.0,0.10036825,0.009614864,0.27520928,0.052420042,0
0.0,0.10038902,0.009625249,0.27529237,0.052420042,0
0.0,0.10040857,0.009635022,0.27537057,0.052420042,0
0.0,0.10042934,0.009645406,0.27545366,0.052420042,0
0.0,0.100451335,0.009656401,0.27554163,0.052420042,0
0.0,0.100470886,0.009685723,0.27561983,0.052420042,0
0.0,0.10049166,0.009716878,0.27570292,0.052420042,0
0.0,0.10051121,0.0097461995,0.27578112,0.052420042,0
0.0,0.10053198,0.009777354,0.2758642,0.052420042,0
0.0,0.10055153,0.009806676,0.27594241,0.052420042,0
0.0,0.1005723,0.00983783,0.2760255,0.052420042,0
0.0,0.100603454,0.009806676,0.27617088,0.052420042,0
0.0,0.100634605,0.009775521,0.27631626,0.052420042,0
0.0,0.10066392,0.0097461995,0.27645308,0.052420042,0
0.0,0.10069507,0.009715045,0.27659845,0.052420042,0
0.0,0.100726224,0.00968389,0.27674383,0.052420042,0
0.0,0.10075554,0.0096545685,0.27688065,0.052420042,0
0.0,0.10078669,0.009623414,0.27702603,0.052420042,0
0.0,0.100849,0.009602645,0.27706757,0.052420042,0
0.0,0.100907646,0.009583097,0.27710667,0.052420042,0
0.0,0.100969955,0.009562328,0.27714822,0.052420042,0
0.0,0.101032265,0.00954156,0.27718976,0.052420042,0
0.0,0.10109091,0.0095220115,0.27722886,0.052420042,0
0.0,0.10115688,0.009500021,0.27727285,0.052420042,0
0.0,0.1011862,0.009529343,0.2773315,0.052420042,0
0.0,0.10122285,0.009565994,0.27740481,0.052420042,0
0.0,0.10125034,0.009593483,0.2774598,0.052420042,0
0.0,0.101281494,0.009624638,0.27752212,0.052420042,0
0.0,0.10130899,0.009652127,0.2775771,0.052420042,0
0.0,0.101338305,0.009681448,0.27763575,0.052420042,0
0.0,0.10140672,0.009671675,0.27781168,0.052420042,0
0.0,0.10147942,0.009661291,0.2779986,0.052420042,0
0.0,0.10155639,0.009650296,0.2781965,0.052420042,0
0.0,0.10162053,0.009641133,0.27836144,0.052420042,0
0.0,0.10169323,0.009630749,0.27854836,0.052420042,0
0.0,0.10176165,0.009620976,0.27872428,0.052420042,0
0.0,0.101730496,0.00965213,0.27880737,0.052420042,0
0.0,0.101699345,0.009683285,0.27889046,0.052420042,0
0.0,0.10167003,0.009712607,0.27896866,0.052420042,0
0.0,0.101638876,0.009743761,0.27905175,0.052420042,0
0.0,0.101607725,0.009774916,0.27913484,0.052420042,0
0.0,0.101576574,0.0098060705,0.27921793,0.052420042,0
0.0,0.101607725,0.009826839,0.27921793,0.052420042,0
0.0,0.101644374,0.009851273,0.27921793,0.052420042,0
0.0,0.10167187,0.0098696,0.27921793,0.052420042,0
0.0,0.101701185,0.009889148,0.27921793,0.052420042,0
0.0,0.1017305,0.009908697,0.27921793,0.052420042,0
0.0,0.10175982,0.009928245,0.27921793,0.052420042,0
0.0,0.10178914,0.009947794,0.27921793,0.052420042,0
0.0,0.101830676,0.010020487,0.27930102,0.052420042,0
0.0,0.10186977,0.010088904,0.27937922,0.052420042,0
0.0,0.10191131,0.010161597,0.2794623,0.052420042,0
0.0,0.10195284,0.010234291,0.2795454,0.052420042,0
0.0,0.10199194,0.010302708,0.2796236,0.052420042,0
0.0,0.10203347,0.010375401,0.2797067,0.052420042,0
0.0,0.10210617,0.010313094,0.27987283,0.052420042,0
0.0,0.10217459,0.01025445,0.2800292,0.052420042,0
0.0,0.10224728,0.010192143,0.28019536,0.052420042,0
0.0,0.10231998,0.010129835,0.2803615,0.052420042,0
0.0,0.1023884,0.010071192,0.28051788,0.052420042,0
0.0,0.10246109,0.010008885,0.28068402,0.052420042,0
0.0,0.10247148,0.010071192,0.2807671,0.052420042,0
0.0,0.102481864,0.010133499,0.2808502,0.052420042,0
0.0,0.10249225,0.010195807,0.2809333,0.052420042,0
0.0,0.102502026,0.01025445,0.2810115,0.052420042,0
0.0,0.10251241,0.0103167575,0.28109458,0.052420042,0
0.0,0.1025228,0.010379065,0.28117767,0.052420042,0
0.0,0.10253257,0.0103692915,0.28127542,0.052420042,0
0.0,0.10254296,0.010358907,0.28137928,0.052420042,0
0.0,0.102553345,0.010348523,0.28148314,0.052420042,0
0.0,0.10256373,0.010338139,0.281587,0.052420042,0
0.0,0.10257351,0.0103283655,0.28168476,0.052420042,0
0.0,0.10258389,0.010317981,0.28178862,0.052420042,0
0.0,0.10261504,0.010286827,0.281934,0.052420042,0
0.0,0.10264986,0.010252008,0.28209648,0.052420042,0
0.0,0.10267918,0.010222686,0.2822333,0.052420042,0
0.0,0.102708496,0.010193365,0.28237012,0.052420042,0
0.0,0.102737814,0.010164043,0.28250694,0.052420042,0
0.0,0.102768965,0.010132888,0.28265232,0.052420042,0
0.0,0.10277813,0.010105399,0.28279892,0.052420042,0
0.0,0.10278913,0.010072412,0.28297484,0.052420042,0
0.0,0.102801345,0.010035761,0.2831703,0.052420042,0
0.0,0.10281051,0.010008272,0.2833169,0.052420042,0
0.0,0.10282212,0.009973453,0.2835026,0.052420042,0
0.0,0.10283189,0.009944132,0.28365898,0.052420042,0
0.0,0.102852665,0.0099649,0.28367975,0.052420042,0
0.0,0.102872215,0.009984449,0.2836993,0.052420042,0
0.0,0.102891766,0.010003997,0.28371885,0.052420042,0
0.0,0.102911316,0.0100235455,0.2837384,0.052420042,0
0.0,0.102930866,0.010043094,0.28375795,0.052420042,0
0.0,0.10295164,0.010063862,0.28377873,0.052420042,0
